pop1,pop2
2000.6216679377253,2001.335958418375
1995.9946935603093,1992.8093082974146
2015.8680216826876,1973.4871192925655
2008.932944190489,2012.4658659500194
2002.694439013183,2018.6399121347247
1997.1375139047661,1974.0944958180785
1985.7821087195944,2009.6058053328522
2016.6628020515952,1998.1110071803228
2018.268766359563,2017.3827851968022
1999.8285351450165,2005.8524708800312
1996.3952016979097,2037.853922174847
1991.2921547907642,1993.8255608642212
1988.4346435223295,1988.6040616081937
1984.140653980793,1995.4681747101727
1994.9672642356545,2026.0552776062768
1989.78112944822,2000.6769125576611
2011.413585827634,2006.2599040206233
2003.873791881862,1989.576928633649
1989.506895009729,2007.5025297795423
2000.7048952601588,2009.1254752327009
2008.0813986098385,1994.634574411146
2013.315947828121,2015.6019827056484
2011.5533626680121,2006.7882613883767
2002.9723010379248,1996.2646845097502
2017.2931941262143,2001.9254972155913
2018.198717867282,1990.543320071017
1997.5234274779282,2005.5975193304557
2004.912636693732,2007.4767267320424
1988.3493586750703,2025.8988727795916
2001.014770340479,1991.904850259351
2003.5419391119742,1991.1740382377334
2011.0861737240364,2008.5537373586233
1991.2215389374232,2021.9359658324724
2004.638325904449,1974.222361692866
2013.060270150429,2010.083405950127
2014.2135677834128,2023.7467238582312
2011.4946841106955,2006.0426123704835
2003.6915094268093,2042.4054811981866
2001.6649113198705,2029.21961834888
2013.17954326642,1982.6311334998002
1998.483624994436,1995.8487939199551
2020.3232959231777,1997.4531994631272
1989.4767784687097,2011.2883827922321
1996.902009519538,2001.3285293443746
1995.901061674779,2015.6621267218677
2005.0880581301976,1959.0244972454987
2003.9099631788495,1965.3270479686141
2028.5752359147432,1980.9533856018943
1991.6854768479068,2008.3185862443147
1990.5380556737607,1991.418381573634
1999.0646898696334,2002.8120652039645
2015.385019633054,1985.3383949890474
2001.925974285417,2009.1434158783206
1996.4926103901407,2012.5323343835385
2001.1745717843025,1975.8926469364237
1990.2598636509913,1996.9069640441855
2020.5877129398928,2000.373431088857
1992.1883973990214,2005.894484288715
1981.8694730275201,2005.3826339434092
1998.489309883342,2005.989239224383
1992.8528059289831,2004.0269838087788
2007.2449769839652,1991.4911624221454
1996.0854840395784,2007.9021652761244
1995.2831124371173,1982.5625107385483
2000.180243368953,2003.3809525349154
2014.028635697825,2026.1654667992343
2003.44711178735,2008.123127643933
1995.9523261669317,1979.7735835698745
2009.9474387381256,1969.4516675809843
2021.1167156694846,1974.248038128326
2001.4455367663597,1990.3405347795363
1989.3574126524177,1995.9080437095133
2002.7754498646857,2010.100766387678
2000.6171993925184,1982.8978487289137
1986.4044638718642,2007.403363611413
1994.0842725870455,2010.4918368525719
1982.3380246843647,1991.4355574700119
2012.1834938138013,2008.7115908867709
1986.190665002571,1997.1299291299
2019.291601202502,2010.5636924957732
1984.4459799434112,2003.464251635911
1980.0010871814866,2017.4791900866796
1996.4271662206854,2029.3743957889408
1995.9713397078929,2006.9643383081927
2011.2498865181728,1971.3225098635587
1987.6765542311011,2004.075858255143
2009.7148897344834,1980.1706764578494
2005.2765838058624,1965.607573326746
1980.984254976392,1992.324058550776
1988.5911663421946,2000.967917796062
1979.814155350218,2023.7032512177059
2018.8341665956875,1984.270235335301
1978.9617753678774,2025.7399769037884
2001.5227859344327,2010.0704870207162
1992.778104841136,1990.7497727530013
1982.3917014383414,2021.779787898058
2004.5345449955423,1989.9728436567736
1996.2947893662908,1995.6136539744625
1991.3888814796871,1996.9051607358283
1990.7137103523705,2036.4085469260901
1989.6326994711417,1989.794755367891
2009.3563351589808,2002.6027624650874
2007.1883150612782,2011.4108551057648
2006.100317158298,1992.2908523080146
1980.2765077383272,2026.8080455012803
1998.0350519127544,2014.6428952845106
2000.5316904922681,1999.3740191426693
1987.503690799368,2007.0591181919426
1990.3415509553552,1976.3399197955662
2023.5556928301044,1991.358858670714
2010.8739975387932,2002.2011274827903
2013.0975152555388,1970.296107193069
1985.255512549374,2022.9508128004125
1994.9858890541118,1980.1751189344336
2013.1069077245813,1990.757239245003
1994.7408094375069,1986.0441598013738
1994.0934756108034,1976.0809315448666
2002.9559200337444,2020.0425595902727
1985.8985293148414,1986.7318349987254
1998.4863062043971,2024.9363885472965
1992.004187653876,1987.0500912213809
2011.767178952162,2001.4146400516709
2004.8698720849109,1998.66363225558
2009.9420808940943,2016.5221540420368
2022.5897230595979,2033.5443409512536
2001.791516184248,1977.5342236730903
2001.710328667782,2030.0777489154927
2000.6316362401171,2003.4982192836012
1970.08702068901,2005.8570178679993
2026.770524302976,1990.176241651443
2010.6785016296524,1996.2272836430595
1993.1644235615022,2019.173683170629
2002.9231853709045,1985.7606112203641
1973.8704473427028,2034.589033088127
1998.0542493225219,2009.0520696072842
2003.0774229226784,1994.7563161834412
1993.040912511519,2013.4780793574712
1998.893217100752,2006.3455718780942
1977.2739685043919,1993.8829560288757
2000.986012751228,1980.0266734770908
1985.3127050989522,2011.3392376955362
1984.6585416935443,1999.2016047333775
1977.2636651704208,1990.3190856902115
1995.5610040274958,2002.7588078623562
1993.4669634813151,1986.5467475260073
1990.9577792869,2000.1269422804207
2016.4721397493229,2010.3545214957817
2040.3902806046488,2002.5667023200617
1989.8106930906129,2023.6471630762144
1997.4840996838768,1990.1452688614409
1971.37475553419,2002.3139382579834
1991.4060963856607,2031.303410363457
2004.4628101319258,2017.236191573197
1996.1164405812503,1987.8405159899949
2010.165867204956,1982.646523854251
2008.0638250669035,1980.8148623712236
2008.178283327073,1998.2441763384982
1985.8549853503214,2004.1640712551728
2001.9990799679706,2011.242554060913
1991.153097750943,1997.1510261149756
2019.79509280576,2021.9738140748177
1994.238271882802,1987.0094577735122
2009.1506133114597,2008.513770739629
2039.0298601697166,2001.9551056721782
1979.5907128068118,1976.9256253207516
2002.4264426088123,1996.1685298617942
2000.685138607259,1988.9385725864256
1991.0815093588963,2009.0214025078008
2015.3835627195813,2010.1965771169323
2010.4837656928582,1999.2569638815844
1996.2786164636825,2019.0485408720297
1973.8251500954968,1992.0133734440717
1995.9165607889713,2009.9617505246983
2004.937998774204,1992.6238545836038
1987.2597249833775,2035.496666101063
1998.4432813376202,2019.3580148294543
2019.0146263261172,2016.5151698317602
1999.5719335920674,1994.9535350163121
2000.1709401112041,2038.0369355288426
1995.6588661341457,1997.0437751854233
1983.631533225428,1991.0184264654224
2014.8942549063368,1979.9693531011305
1976.9124921127598,1986.152659186367
2013.1135176212786,2013.3183824049058
1988.435039702913,2010.57566790385
1998.1592145885822,1970.1122512945492
1981.4823657513969,1983.9283002802108
1986.980639600992,1987.6406521975114
2016.8311252554402,1977.4040207993735
2010.8507227296247,2018.4484225769054
2007.661801919919,1990.282256393511
1991.8594951290388,2004.4484819128966
1998.1507185325809,1975.5601176142563
2006.7944786897806,1985.3160642369583
2011.465439447246,1991.5640210360764
2011.7222045677602,2006.165874651473
1990.6155055577285,1993.5359174921005
1986.8398417802034,1974.6974918913631
2005.4173276970807,1998.4382007019606
1974.094877074941,2011.7869806449853
1993.5659270630795,2010.0192465455407
2006.3833713590075,2003.216869414567
2005.8961023323684,2038.046877601643
1996.9013488564776,1954.2491906488117
1987.1485244354992,2010.5330286733788
2019.4059538350377,2031.5521341436697
2004.0818194500525,2011.0755032137922
1991.352603075542,2002.157095718599
2018.153143582573,1969.7810294424373
2008.1457241032817,2012.0723448733718
2003.7037729559675,2002.3322049935075
2010.1288404796508,2034.8562459794275
1998.9579964614072,1974.3658021211158
2003.5690877018985,2016.8981455142994
1994.1951901656685,1979.7017217292898
2005.3167644767245,2008.8815100536694
2008.3587254241045,1997.4599043093149
1988.3263407297723,1994.260621119603
2007.461669455628,1999.117677481208
1981.4214396360007,1993.777639613186
2010.8522246485402,1997.3052868570028
2010.3792243526414,2009.2560248763286
2007.1970655903372,1984.4224590252022
1991.8272123328568,2004.2538052760412
2015.5624163903612,2004.461158725636
1999.6990092106978,1989.0024951946002
1996.99232356004,1986.5310534437806
1978.324469707153,2003.829683639741
1992.743422451853,1991.5486077176852
1988.5235532923932,2007.5026712316976
1998.583053263787,2020.9417529571854
1988.2275460011658,1983.9223991221259
1976.2664145012147,1983.8592166413775
2004.4468484847175,1967.711637479844
1998.199541196415,1986.0694607303687
2012.374748842538,2010.9926147017386
1995.088035783745,2018.8649008696798
1996.6147944518505,1980.3466653396754
1976.9278640122284,1977.904823630863
2007.1041594246456,1991.4936638394959
1998.062988919801,1986.8009659061122
1997.8658101509832,2009.3065161949796
1999.162582851748,1996.54538301967
2001.35494520148,2004.4766893215806
2008.0205397787365,2001.8465949091515
1979.354392630057,1982.358017016551
1995.7167554337825,2010.4976591868347
2001.2724254842678,2030.1202208156053
1990.612774267724,1997.002026086353
1988.9858192767176,2010.1399541339017
1989.9792280043973,2000.9761891409323
2022.0579900064365,1975.6739548473877
1983.201743002906,1979.7648699625522
1997.6623605169912,1983.722421844823
2004.8682549450173,1977.263448021046
1990.0303428907716,2019.5873250382967
1996.367771976482,2001.358674551491
1996.1701716873692,1995.348589170199
2006.5856629326458,2005.6633672677297
2006.2202938137261,2004.3865880331455
2001.0401729108064,1998.0381622562975
2005.4503908256152,2011.228871391649
1993.147512593356,2027.3972338733693
2017.5033395789699,2004.688865339316
1978.823327409372,2007.0262813992867
2015.5653524006325,2001.6094542780947
1990.2903194237133,2016.0843246840143
2013.4411846794615,1988.3411969841961
2012.5144603764043,1979.647359492393
1998.8568741019778,1970.922773517838
1996.934330440894,1999.2758828563424
2013.8574766561696,2018.640410359215
1983.2774853980295,2026.7780564271588
2002.9905965294224,2017.7567583628027
2016.1668817933642,2010.4196567844897
2006.2842070997322,2000.7896177784103
2002.608225670504,2018.6279741875715
1986.468490712487,1993.5734075938026
2018.6504788794311,1991.0467584444484
2011.158326388743,2000.5859637303236
2011.4036183572982,2019.0094040619738
2000.8638371034651,2016.6727900451738
1997.6067989448522,1982.4054692609875
1993.5356138486752,1990.8730974810567
2011.362983494238,1987.4936208361312
1991.2857504474782,1982.049538699976
2000.0770039190595,2011.28057030775
2009.1606123644146,2025.7829317177175
1989.6635994022777,1996.4576971054057
2020.7407281231738,2009.9523795729954
2001.133446861282,2020.5332264801173
1991.07875982243,2014.494224399644
1992.8223832978877,2002.4142295677323
2003.4048568827645,2005.5884983456117
1982.8069068958184,1988.2662719844604
1995.9881774540677,1988.24184684726
2004.386072491095,2017.0893085507719
1999.967843752084,1985.1064704963046
1967.359308926931,1990.3501918889137
2010.39565379073,1996.7772833580755
2017.042739833538,1989.8744870724383
1991.502219613759,2016.562426345403
1992.1514263841611,1996.9853340265256
2021.9034197017645,1981.3079569268511
2016.2680951013892,2002.752053827383
1990.2856227750592,1980.5155113308967
1987.5695496511694,2006.9975026878897
1990.1573495862374,2007.628171765783
2002.3844167080683,2006.4940135357012
1987.123609108242,1996.7025908523517
2005.798858422505,1997.1574295651976
2005.1884519756234,1962.6413132106543
1987.352429500704,2028.482771712339
1993.4426013201003,1991.0615066547116
2016.402852756552,2011.4594121508144
1998.1829050093859,2021.5815254640454
1988.743874621563,1989.2159510813428
1993.4557819071308,2020.6821662341815
1977.9385367644563,1996.4590643369572
1991.8014693118207,2004.3280330082534
2027.6622410363964,1992.2374528409362
1986.457163482226,2006.3269052206288
2000.7452652175439,1994.7072836005204
1992.474112379037,1984.8062476917614
1993.6484500188642,2033.0306921838564
1999.448418444145,2008.3990294522991
2000.3369004388328,2006.487224544904
2007.1063768621807,1999.2885299914674
1971.1417840773838,1993.4434635626935
1982.6117649304847,2010.577235380659
2013.6942726160983,1996.0931046822195
1985.770445070057,1999.051195602091
2010.030415036642,2002.5174483882104
1977.875949315677,2018.6202739457517
1986.3276770443158,2022.3383174325047
1992.39298693758,1984.8552298620682
1995.5018669163735,2003.9291467650912
1995.258510844286,2034.0133006809936
1992.4951590245896,2002.5914613554003
2000.0736660371997,2014.3167045315924
1993.579391943948,1972.5661307216724
2006.315672543157,1953.5922781121994
2001.0689620561168,2018.1964707309105
2008.0233898156955,2024.1773166909502
1974.8805950834612,2004.3383378718265
2013.230889838572,2013.635716116333
1995.1153861273765,1982.2792051237857
1982.1262853925298,2024.2181231893424
1987.635004079907,1976.0763849144346
1998.356340569238,1995.8890356672134
2022.7175565132586,2000.9638875569572
2009.862253421472,1997.9131469359131
2006.0247718801263,2027.5934060322954
1989.5013757526178,2026.4983082780875
1997.3539916055965,2026.4612659544177
2009.976689749058,2005.9527496180035
2004.789327665623,2011.8927303863125
1991.0136008322124,2005.9639643896724
1986.0450059104003,1975.8162460296799
1994.3870082497847,2000.2976211569098
2002.5264766540897,2010.3804314775055
2004.0860032829623,1972.1799574973638
2006.551218961197,2007.5329806368916
1988.5160509423208,2007.8445261300963
1989.1089669827302,1975.6878314550445
2013.4823970674133,2007.3279420591675
1995.0710368089037,2008.3832398960228
2002.8983647781263,2014.0394668772228
2010.8781963236256,1977.567613105485
1997.185359041238,1966.1511425766062
1980.24880300668,2011.7516070018476
1986.6890826516449,1987.4375664642916
2001.574541470143,1997.7472760139985
1998.177335311316,1993.5034396270203
1982.708858506569,2035.0778550915838
1999.018037990391,2007.5941822714371
2015.9632852427944,2014.9821612947526
1976.864519755757,1969.8998132570352
1979.1530033292213,2004.7928375741978
2032.0770519404641,2003.464170637578
1994.526045273016,2001.5292967183314
1975.8775433855803,2015.0854790821215
2007.9801360909007,2020.5295885849773
2001.603355878462,2026.7783262166008
1996.7357301955344,2000.3588748032425
1991.8660291633823,1976.181612614531
1990.4197353049606,2015.4062447905828
1983.1422083091595,2015.8345592177955
2005.1858297446377,2011.86170078072
1975.5648370062795,1973.492145533003
1987.02471222423,1982.6387830922054
1988.2541385155662,2015.8707452567694
1987.8262498129113,1982.2241745795247
1995.318093127606,2003.1844903318909
1995.097121432467,1983.3092082607043
1986.2068218423904,1999.2256923719337
2020.403210608617,2028.143546566168
1997.466977554427,2011.7276680274583
2017.037509042171,2009.0937309832464
1972.4184058648925,2013.3076685129245
1981.498691906064,1996.5874555300697
1994.5101820687541,2001.1372635558293
2023.868135057279,2016.4421317177637
2003.0696847931767,1975.3349337471902
1991.5841687031525,1999.8885218780813
2002.7107068466712,2006.0977592668871
1997.0654154307442,2030.8756156180727
1978.826946990784,1985.3566269320847
2002.6151684420477,1986.5990889836085
2011.7214575007192,2004.697051866168
1993.9919932440114,2008.795942224224
1991.5887576530577,2005.8715881700175
1984.4021212659923,1987.3081661649512
1991.9573623159442,1985.8318372697986
2014.6416471465675,1985.8351133977674
2012.2929996781338,1988.5159355532244
1997.2116825549947,2040.7099148806808
2003.5221166173876,2013.0978272917844
2012.2930558817375,1993.0843817973052
1993.7811701983267,2007.0646270219409
1980.7737971533195,1999.0880654937855
2014.187147541446,2013.4821293122075
2017.5445385488572,1991.4039417454278
2002.467862185394,2001.0381890431063
1983.2585125624016,2007.0624867254137
2011.9810138828946,1978.6314284230784
2009.4787359728236,2013.044607423045
2003.6497929914692,1986.569272551336
2010.7890667002034,1960.9369051831459
1996.7165545611554,1977.3229084575637
1997.5285219933196,1994.1474290366996
2006.692169813091,1972.100116580928
2014.3616318032423,2016.2922043698893
1999.8844768772053,1990.3835993010211
2006.7442373995896,2018.8982821799675
2003.916146206257,2004.6400242744196
1987.415537910817,1995.017046485024
1978.5290976656436,1986.8910637930135
2007.5363560224048,1985.33099119214
1992.4362977343494,2019.3290925119463
1996.4441348917333,2008.020975841056
2013.826581653616,1980.3785404343803
1991.6789954129208,2005.5326242752344
2005.7673843964901,1995.5471469162462
1988.602040626998,1990.805605383395
2014.9767225221851,2016.92579891609
2000.3512344456092,1991.745613555208
1991.4313579652721,1995.8276544149617
2002.847170053891,1983.2682911462834
2003.016299412114,2012.7014946799172
2009.8292883493402,1999.0350061002273
2000.705453485633,1988.928944755349
2008.3063095729326,1984.1385805338216
2000.3537406596456,1999.760534096271
1995.9207779713054,2023.9378427614045
1989.8815306596925,2003.205042712007
2005.1860799812055,2020.755728209875
1995.8016187270102,2010.8681414594694
2025.3032030683187,2016.0244491660103
2011.4885062403491,1980.7112860266193
2026.3862180318079,2005.800317095283
1984.5962698533476,1980.6337908877529
1986.1537170137071,1997.9036260889054
2015.8396551177525,2024.6344648068725
2001.471826723385,2000.7167114354224
2022.2523075113656,1994.81868492214
2003.5886409263455,1968.4116239434104
2003.5001136346623,2023.440634489232
2001.2386528384657,1980.0399222453332
2016.7200361513922,1974.20623239168
1981.1811731841387,2006.9037861905051
1995.4301106853356,2000.570362341916
1998.5104912137786,1998.0814855681815
2005.0346678713768,2000.7689274599365
2028.6798692683294,1984.9574225023985
1999.8494275186458,2012.2398702803594
1996.3742952652078,1997.6972273237698
2007.6568901862947,2000.486016564686
2012.0111713295853,1974.109798372787
2000.0412505059842,1998.0875530148703
1973.5719901471293,1996.8245437659907
1985.4235842011713,2007.2092951943703
1999.1454817656393,1977.5805643283677
2001.8730007902213,2012.7530871709369
1981.708028413867,2022.309122280814
1996.2246851763784,2023.360371874173
2000.443407155222,2018.2066049425928
2008.0164496582534,2001.1988869980141
2002.3603743393503,1999.0406600075542
2022.8437196393588,1984.8465772796653
2018.3791208898658,1993.40434999649
1990.1147587371922,2006.7638743455002
2016.3164492737997,2004.3359623880385
2016.3116818173426,2030.393542542972
1995.9677174516366,2005.462088210346
1976.1425927953774,1990.388465007802
1996.7949550930712,2021.852402534769
2004.4331999014635,1993.1338231515651
2003.2887026672602,2001.8996081762216
1995.1063392956084,2013.6442314453316
1996.2938448814762,1998.9872959071295
2004.0591902406281,2007.2680136910767
1973.5273667892106,2006.288346215876
1994.1966146777404,2004.1473816908306
1963.6787665660559,2003.9002355985342
1984.5302485967477,1989.591715767089
2012.266342567589,1998.8070649920107
2001.8111246893177,1997.3091750837782
2018.3193821968218,1990.6833184373404
2011.1534158539098,1966.5049300105093
2018.7386792719071,2007.2959140607481
1984.317957885953,2004.250031977067
2008.5214629068996,2010.2454808473
1989.181935360022,1993.2084110754433
2003.3904691420962,2016.4630197043186
1984.4089498921037,1993.6616755516982
2019.2432419562388,1991.0287252610942
1992.4407600342893,2010.0622038839103
2009.218734557252,2006.8751157865122
2017.8567017516657,2011.022971794568
1987.5660886385708,2021.8236156302712
2008.0966530205214,2019.2337504843292
1993.5397930034267,2020.659040118278
1989.9585429267781,1984.1911269256786
1996.5944092509803,1965.2176651684292
2009.8161804771469,1982.596023071539
2006.967098234125,2026.2956093619039
2012.4990660342824,2000.3470617836876
1994.7347928667982,1989.9635974889898
1986.931911534941,2003.20034557432
1999.921891742096,1999.9085159790175
2005.7669028641944,2006.9074724079144
2007.497879511858,2035.2141854843933
1999.1130302487602,1995.8311175349183
1993.0247323256708,2003.8647527119108
1999.2638335784843,1994.3387598519066
2008.9113011453164,2018.5325729028016
1996.9659869987602,2004.722081688796
2016.8676299936824,1990.3261305607973
1982.3832215440957,1999.431156914273
2000.2761486685738,2019.6298215310178
1999.3271337218848,1995.1701842957305
1998.3232386968355,1978.0363939330487
2001.3314181239987,2010.393201746018
1994.5109714886673,1988.9467797857026
1996.8274557444818,1996.7267616121003
2001.9591116244194,2006.428410289464
2006.2986481726605,2006.5495098809292
2019.1786552139529,1992.8503410274661
1987.607457593232,1986.2631354516245
2001.809960883834,2013.5642048622285
2001.0999335310614,2034.3250230250528
2002.2467702688239,2019.1896891475537
2010.8432334091601,2000.8543373665452
1996.0442964719475,2004.8866684255233
1999.790380052317,2009.7369691150348
1972.1463885749388,1981.6972874854464
1989.9777333426146,1996.1782840325711
1987.234566807718,2027.744597774759
1994.1595710713123,2000.7009662547598
2006.19877527711,1996.6454641880794
1997.9053969898591,2000.3517529370108
2002.3693601864632,2003.3888605757024
2009.61870983477,2010.2300433428813
2022.8988281951995,1988.2819281558793
2012.0157121831019,1993.735440086646
1983.1544859254536,2003.150323833039
2007.9185554241276,1995.1075471607812
2013.88468791398,1998.952749463289
2007.3524276027529,1983.434975531459
2025.4732294628466,1994.7551038043173
1997.900413747302,2011.5887624469374
2005.467093387864,2007.028099307133
1997.1782575785862,1980.861929689815
1989.5878567566735,1984.3144853049005
1990.437166470726,2003.936512266024
1998.2713731200606,2015.6960424526997
1991.0628691705977,2005.5274842907024
1990.0853873154686,1992.0312289460046
2026.8889009166492,2033.245953988942
1995.2614948331307,2006.6841016575418
2008.6175089063418,1975.6332949168004
1998.3098896819065,2026.034622274853
1999.485157679611,1991.9948214711944
1999.2162557242518,1990.7759831208373
1999.653482022873,2003.1012872475098
2006.661842674419,1940.464927169446
2004.5249011658507,1984.1828266100667
1983.6881752230931,1996.4753340192299
1998.190806002422,1989.7691544795537
1977.1988242447835,1984.6635418687847
1992.99292099598,2031.1395293131143
2028.2328208851247,2006.6368730843558
1986.9187015070243,1995.78000338082
1992.7249528810294,1962.6284776424939
1991.9379606987975,2007.1021395441032
2013.7267960053878,2018.827144277696
2013.06822593659,2012.1435705805632
2004.3938143040275,1986.3671469575704
1982.2902841587884,2011.2532432411274
2003.0418217697274,2005.3325086460145
2001.772826987858,1981.8553426550823
1998.1746274107861,1970.1348834757082
2005.3831923414753,1996.662369707408
1999.0142381515159,2006.823815301496
1974.7227207007104,1988.8585880931776
1989.8855522449635,2001.8671558585813
1994.1666467986106,1970.8670731020306
2013.9193704151785,1991.2437651710577
1999.25486906686,1984.2141768611828
2004.2254290867966,2011.0544327550347
2002.7883183534661,2022.4850827509722
1996.2016385880697,2006.5729544524183
2008.725845277411,2020.5478538525379
2018.803712925899,2015.3105001666597
2003.4494494631344,2011.6890399420356
2021.3575781042102,1996.4825980452551
2013.4991331076287,1999.4305198012307
2006.364108522009,1993.5285690628784
2004.2893402926793,2013.695200002807
2001.4880147416675,2015.9110982647835
1996.0034468029596,2020.9918358723537
2010.8633452334793,2016.126278195167
2003.1246539945823,2035.8120616493547
2006.8791575551893,2015.2434063559178
1996.1054525065806,2040.8248183641588
1984.6220555100404,2026.4728528422181
1999.125354625482,2005.8863245734321
1998.3317690781748,1997.3837088786063
2005.7183869461137,2004.406592997222
1985.1618276238205,2028.8695080748694
1997.7591781594467,1990.3542804593428
2015.4740643345224,1955.2721530387287
1984.7260976300486,1999.3039351589068
2012.700106460272,1995.2731019484174
2008.2790801820129,1998.7626692829535
1996.7447096135027,1999.048147965527
2014.4757708983254,2011.1250576533905
1998.6838795623223,1989.047555485902
1992.2805667381474,2018.0793457341645
2001.02281197764,2000.8885054732903
1999.6522652027297,1974.651309998008
2001.2969818159293,2001.0038911233257
1990.556208790962,1991.363322550429
2004.09775362764,1993.6073557777984
2005.6389313680772,1994.523837250276
1986.2432060510941,2025.8244491229118
1989.7095062611704,2021.5453353024673
2008.7895866896763,2019.8412757616409
1990.846522277276,2004.5583048473197
2011.441963927118,1995.0844785035586
2003.6483089706937,2006.1565628110736
1996.4804895770594,1978.62746798363
1986.883406435764,1982.0508348211872
2000.1072448864738,1991.880265245966
1989.2591526454344,2004.8081034367306
1990.9830752372823,1977.261301604428
1979.375740831255,2007.5717022986776
1961.071698930691,2008.6784712671015
2010.077074229534,2012.5739576823023
1988.6199848504757,1996.1004701558618
2016.4248014586706,2013.246280630333
1989.7982428858738,2013.616589707844
1988.5983928136477,2009.0701439280804
1999.8774646794327,1996.8796210054616
1979.7359372373628,1999.7925691057985
2004.5429391297494,1994.9909241897608
1999.1555249618384,2012.2263981567264
1978.1401415543373,1994.4872976599413
2001.0205906538515,1986.903349025695
1995.3844725101735,1986.6926068256785
2001.2309732981525,2015.1691583666543
2003.3732238845898,1975.0194237755195
2025.205950168185,2001.0764290579568
1995.2590825431482,2017.8778742999261
1978.6949778337987,1974.7231565048073
1999.3543599993832,1992.8725147054479
2027.174967604875,1988.1932263099711
1992.2365995254424,2004.8929627651135
2014.5814009060268,1995.2360288319499
1972.207061999884,2013.7149757963293
1987.2100257744632,1977.768907495414
2001.321519465366,2002.06296122724
1989.1350475015624,2024.9314198377272
2000.409263907193,2013.3469090876163
1997.7706764367003,1977.0894191983805
1986.4597921316777,1985.2797715460872
2027.0815394629287,1980.7123408202012
2003.3630204579408,2005.8103431155093
1993.5161125160214,1971.27524194456
1986.0293731754703,1986.7242049165625
1998.0736257595277,1979.8220402852787
2004.0258055862002,1993.1337733593998
2001.5251388342333,1998.5219918453229
2020.7789439013206,2025.3284492944858
1972.9508103017604,1982.0690545774933
2000.7658226790834,2015.5906294941735
1998.982161927087,2000.8255691126371
2009.593259675259,1989.1443646485905
2012.5287821303405,1992.1816505299446
2000.531396627801,2030.6041550748116
1996.2132070470816,1981.0811616202955
2006.738590275095,2008.2573984026744
1996.2362646987463,2021.3091895000007
1986.530489921505,2024.2503426241585
1987.0916045979245,1996.8923447280968
2002.836165817778,2011.0218930541766
1994.5763616509219,1961.7144703519805
1997.832078465445,2013.9700932555068
2017.791153782137,2004.5813626899635
2006.6031454256515,1991.6379967228243
2005.1792332605835,1992.6671713035698
1980.1176361974117,2008.1567433520797
2002.4401542791354,1996.9689111909117
1991.4964892384119,2008.9566432445806
2001.910631051714,2011.1067419890412
1970.3749035493854,2004.8840820034673
2014.3125410724092,2010.7536172328819
1999.7509647913691,2005.2673983535465
2011.9650520974012,1963.3372158128573
1988.4788686168731,1981.0290320713134
1996.2983565245302,2023.4527999756851
1993.1110374736409,1995.5891846353088
2016.0832635048534,1994.745276104784
2000.5765379415036,2012.4009010589323
2009.125188760468,2021.6367159731626
2001.5562829529042,1968.329494532177
2000.1555353625502,1980.9270410674428
2012.392033088357,1984.2852125363725
2002.2010646805572,1992.4300489591183
2018.266485498973,2006.14125305358
1993.0213240699295,1998.469493831677
2019.1703674283344,1994.498272766357
2006.8256097825495,1998.1702548644425
1991.3254244693421,2011.3352011010488
1999.702366897192,1989.734898980355
2021.2732370927174,2008.8127367635138
1997.2888391693118,1975.1155188173873
2010.7548049966517,2016.8028676551185
2003.3552777671605,1979.0686197763494
2008.0330952797096,1974.46738617779
1990.5547905644285,2006.8018925024492
2000.8668435110092,2010.5600237046776
1987.9390110185311,2009.3392996158227
1995.561135516684,2015.2522718180614
1988.046792419519,1994.407693085815
1983.5767764997781,1987.9150198127693
1982.9834842687778,2020.0827138348147
2000.9977181220927,2011.8276265331854
2014.833207237956,1978.3939146978394
1996.7452309262587,1999.6029559116132
2002.4425961217182,2003.9314558858327
2004.1590743791944,2019.687762455034
2012.1621422440921,2002.2995434825007
1987.8299973180722,1982.5889913571837
1999.9536892797028,2005.859076841852
2012.6750959525593,2002.957736170744
1983.1486680287435,2021.1097353708747
2025.3580942611813,1997.910420581064
2002.676827812499,1998.4464137876903
2016.6979955773422,1980.7637375484267
1994.1063227139111,1989.206803079863
2012.7228099698548,1992.324497616358
1993.6393987603642,2011.2063191272975
2014.8656258177261,2008.5765118079876
1998.305484514125,2009.619440966295
1991.5733469066047,1994.8151345391411
1992.0794495708788,1981.587637835785
1996.494367066962,2008.1099789515265
1996.1387046197926,1977.5557962999053
2004.4368656250058,2013.700444998222
2015.4253847621867,1999.2228638193685
1996.7759023958772,1996.100120783373
2004.2726740998366,2003.3520941180552
2000.3425799498802,1983.5475027623288
2010.0622368108527,2001.0633868284087
1997.2832427419978,2012.4641135131778
1996.778518408746,1997.1674198569776
1993.564816782025,1966.282478689411
2005.5537475238584,2000.3303884733834
1985.590914561524,1989.090204817559
2018.8000496610775,1966.722275185279
1986.761356550239,2023.1683394976271
2003.1976697634348,1999.5946669036996
1989.2050417133557,2024.7396795133584
2008.8046218498564,1967.610135807738
2002.3592195492984,1996.6609698116356
1999.8509395248723,1980.8765309205667
2001.5732416966312,2025.3719794829885
2004.5127417596939,2021.6423081896683
2023.1355177845662,1989.883953690708
2000.014458345175,1989.8819633965052
2002.6092952583576,1990.6277627612724
1999.7368081708519,1999.6639845835728
1998.9391486665781,1982.6853633984374
2004.0614534823628,2004.474171127443
1995.3227552944443,2008.3210299313353
1975.733447198646,1999.0802012335284
2002.275414601939,2023.9619584311715
